ID,Customer,Customer Name,invoice_date,POS Profile,Total Quantity,Price List,Net Total,Grand Total,Total Taxes and Charges,Mode of Payment
ACC-SINV-2023-01129,Walk in,Walk in,2023-03-15,POS STATION ONE BEE CENTER,1,Standard Selling,250,250,0,M-PESA
ACC-SINV-2023-01128,Walk in,Walk in,2023-03-15,POS STATION ONE BEE CENTER,2,Standard Selling,7800,7800,0,M-PESA
ACC-SINV-2023-01127,Walk in,Walk in,2023-03-15,POS STATION ONE BEE CENTER,1,Standard Selling,600,600,0,M-PESA
ACC-SINV-2023-01126,Walk in,Walk in,2023-03-15,POS STATION ONE BEE CENTER,2,Standard Selling,700,700,0,M-PESA
ACC-SINV-2023-01125,Walk in,Walk in,2023-03-15,POS STATION ONE BEE CENTER,6,Standard Selling,12000,12000,0,M-PESA
ACC-SINV-2023-01124,Walk in,Walk in,2023-03-15,POS STATION ONE BEE CENTER,21,Standard Selling,21680,21680,0,M-PESA
ACC-SINV-2023-01123,MACHARIA,MACHARIA,2023-03-15,POS STATION ONE BEE CENTER,1,Standard Selling,750,750,0,Cash
ACC-SINV-2023-01122,Walk in,Walk in,2023-03-15,POS STATION ONE BEE CENTER,2,Standard Selling,1500,1500,0,Cash
ACC-SINV-2023-01121,Walk in,Walk in,2023-03-15,POS STATION ONE BEE CENTER,33,Standard Selling,33300,33300,0,M-PESA
ACC-SINV-2023-01120,Walk in,Walk in,2023-03-15,POS STATION ONE BEE CENTER,1,Standard Selling,2400,2400,0,Cash
ACC-SINV-2023-01119,Walk in,Walk in,2023-03-15,POS STATION ONE BEE CENTER,1,Standard Selling,1000,1000,0,M-PESA
ACC-SINV-2023-01118,Walk in,Walk in,2023-03-15,POS STATION ONE BEE CENTER,2,Standard Selling,17300,17300,0,M-PESA
ACC-SINV-2023-01117,Walk in,Walk in,2023-03-15,POS STATION ONE BEE CENTER,2,Standard Selling,1800,1800,0,Cash
ACC-SINV-2023-01116,Walk in,Walk in,2023-03-15,POS STATION ONE BEE CENTER,2,Standard Selling,8200,8200,0,M-PESA
ACC-SINV-2023-01115,Walk in,Walk in,2023-03-15,POS STATION ONE BEE CENTER,1,Standard Selling,1200,1200,0,M-PESA
ACC-SINV-2023-01114,Walk in,Walk in,2023-03-15,POS STATION ONE BEE CENTER,5,Standard Selling,2050,2050,0,M-PESA
ACC-SINV-2023-01113,Walk in,Walk in,2023-03-15,POS STATION ONE BEE CENTER,2,Standard Selling,5700,5700,0,M-PESA
ACC-SINV-2023-01112,Walk in,Walk in,2023-03-15,POS STATION ONE BEE CENTER,1,Standard Selling,1400,1400,0,M-PESA
ACC-SINV-2023-01111,Walk in,Walk in,2023-03-15,POS STATION ONE BEE CENTER,14,Standard Selling,27200,27200,0,Cash
ACC-SINV-2023-01110,Walk in,Walk in,2023-03-15,POS STATION ONE BEE CENTER,8,Standard Selling,20800,20800,0,M-PESA
ACC-SINV-2023-01109,Walk in,Walk in,2023-03-15,POS STATION ONE BEE CENTER,5,Standard Selling,3850,3850,0,M-PESA
ACC-SINV-2023-01108,Walk in,Walk in,2023-03-15,POS STATION ONE BEE CENTER,8,Standard Selling,7200,7200,0,M-PESA
ACC-SINV-2023-01107,Walk in,Walk in,2023-03-15,POS STATION ONE BEE CENTER,1,Standard Selling,800,800,0,M-PESA
ACC-SINV-2023-01106,Walk in,Walk in,2023-03-15,POS STATION ONE BEE CENTER,7,Standard Selling,24800,24800,0,Cash
ACC-SINV-2023-01105,Walk in,Walk in,2023-03-15,POS STATION ONE BEE CENTER,4,Standard Selling,17150,17150,0,Cash
ACC-SINV-2023-01104,Walk in,Walk in,2023-03-15,POS STATION ONE BEE CENTER,6,Standard Selling,8200,8200,0,Cash
ACC-SINV-2023-01103,Walk in,Walk in,2023-03-15,POS STATION ONE BEE CENTER,13,Standard Selling,12650,12650,0,M-PESA
ACC-SINV-2023-01102,Walk in,Walk in,2023-03-15,POS STATION ONE BEE CENTER,1,Standard Selling,3900,3900,0,Cash
ACC-SINV-2023-01101,Walk in,Walk in,2023-03-15,POS STATION ONE BEE CENTER,12,Standard Selling,147600,147600,0,Cash
ACC-SINV-2023-01100,Hawi Kenya,Hawi Kenya Ltd,2023-03-15,POS STATION ONE BEE CENTER,2,Standard Selling,900,900,0,M-PESA
ACC-SINV-2023-01099,Walk in,Walk in,2023-03-15,POS STATION ONE BEE CENTER,1,Standard Selling,2500,2500,0,Credit Card
ACC-SINV-2023-01098,Walk in,Walk in,2023-03-15,POS STATION ONE BEE CENTER,3,Standard Selling,1060,1060,0,Bank Draft
ACC-SINV-2023-01097,Walk in,Walk in,2023-03-15,POS STATION ONE BEE CENTER,5,Standard Selling,1100,1100,0,Cheque
ACC-SINV-2023-01096,Walk in,Walk in,2023-03-15,POS STATION ONE BEE CENTER,42,Standard Selling,9080,9080,0,Wire Transfer
ACC-SINV-2023-01095,Walk in,Walk in,2023-03-15,POS STATION ONE BEE CENTER,1,Standard Selling,2700,2700,0,M-PESA
ACC-SINV-2023-01094,Walk in,Walk in,2023-03-15,POS STATION ONE BEE CENTER,2,Standard Selling,1150,1150,0,M-PESA
ACC-SINV-2023-01093,Walk in,Walk in,2023-03-15,POS STATION ONE BEE CENTER,1,Standard Selling,4000,4000,0,Cash
ACC-SINV-2023-01092,Walk in,Walk in,2023-03-14,POS STATION ONE BEE CENTER,2,Standard Selling,4800,4800,0,Cash
ACC-SINV-2023-01091,Walk in,Walk in,2023-03-14,POS STATION ONE BEE CENTER,8,Standard Selling,11500,11500,0,M-PESA
ACC-SINV-2023-01090,Walk in,Walk in,2023-03-14,POS STATION ONE BEE CENTER,3,Standard Selling,1600,1600,0,Credit Card
ACC-SINV-2023-01089,Walk in,Walk in,2023-03-14,POS STATION ONE BEE CENTER,2,Standard Selling,1500,1500,0,Bank Draft
ACC-SINV-2023-01088,Walk in,Walk in,2023-03-14,POS STATION ONE BEE CENTER,3,Standard Selling,1250,1250,0,Cash
ACC-SINV-2023-01087,Walk in,Walk in,2023-03-14,POS STATION ONE BEE CENTER,1,Standard Selling,12500,12500,0,M-PESA
ACC-SINV-2023-01086,Walk in,Walk in,2023-03-14,POS STATION ONE BEE CENTER,7,Standard Selling,3720,3720,0,Credit Card
ACC-SINV-2023-01085,Walk in,Walk in,2023-03-14,POS STATION ONE BEE CENTER,3,Standard Selling,3350,3350,0,M-PESA
ACC-SINV-2023-01084,Walk in,Walk in,2023-03-14,POS STATION ONE BEE CENTER,1,Standard Selling,2400,2400,0,Cash
ACC-SINV-2023-01083,Walk in,Walk in,2023-03-14,POS STATION ONE BEE CENTER,82,Standard Selling,124900,124900,0,M-PESA
ACC-SINV-2023-01082,Hawi Kenya,Hawi Kenya,2023-03-14,POS STATION ONE BEE CENTER,4,Standard Selling,2050,2050,0,Credit Card
ACC-SINV-2023-01081,Walk in,Walk in,2023-03-14,POS STATION ONE BEE CENTER,5,Standard Selling,14500,14500,0,Bank Draft
ACC-SINV-2023-01080,Walk in,Walk in,2023-03-14,POS STATION ONE BEE CENTER,1,Standard Selling,2500,2500,0,Cheque
ACC-SINV-2023-01079-1,Walk in,Walk in,2023-03-14,POS STATION ONE BEE CENTER,19,Standard Selling,16900,16900,0,Wire Transfer
ACC-SINV-2023-01079,Walk in,Walk in,2023-03-14,POS STATION ONE BEE CENTER,17,Standard Selling,13450,13450,0,M-PESA
ACC-SINV-2023-01078,Walk in,Walk in,2023-03-14,POS STATION ONE BEE CENTER,6,Standard Selling,8900,8900,0,M-PESA
ACC-SINV-2023-01077,Walk in,Walk in,2023-03-14,POS STATION ONE BEE CENTER,1,Standard Selling,2400,2400,0,M-PESA
ACC-SINV-2023-01076,Walk in,Walk in,2023-03-14,POS STATION ONE BEE CENTER,1,Standard Selling,1400,1400,0,M-PESA
ACC-SINV-2023-01075,SHIKOO ALEXIA,SHIKOO ALEXIA,2023-03-14,POS STATION ONE BEE CENTER,212,Standard Selling,572400,572400,0,M-PESA
ACC-SINV-2023-01074,SHIKOO ALEXIA,SHIKOO ALEXIA,2023-03-14,POS STATION ONE BEE CENTER,212,Standard Selling,572400,572400,0,M-PESA
ACC-SINV-2023-01073,Walk in,Walk in,2023-03-14,POS STATION ONE BEE CENTER,14,Standard Selling,41050,41050,0,M-PESA
ACC-SINV-2023-01072,Walk in,Walk in,2023-03-14,POS STATION ONE BEE CENTER,1,Standard Selling,900,900,0,M-PESA
ACC-SINV-2023-01071,Walk in,Walk in,2023-03-14,POS STATION ONE BEE CENTER,1,Standard Selling,1200,1200,0,M-PESA
ACC-SINV-2023-01070,Walk in,Walk in,2023-03-14,POS STATION ONE BEE CENTER,4,Standard Selling,7200,7200,0,Credit Card
ACC-SINV-2023-01069,Walk in,Walk in,2023-03-14,POS STATION ONE BEE CENTER,2,Standard Selling,4300,4300,0,M-PESA
ACC-SINV-2023-01068,Walk in,Walk in,2023-03-14,POS STATION ONE BEE CENTER,4,Standard Selling,5350,5350,0,M-PESA
ACC-SINV-2023-01067,Walk in,Walk in,2023-03-14,POS STATION ONE BEE CENTER,5,Standard Selling,10100,10100,0,Cash
ACC-SINV-2023-01066,Walk in,Walk in,2023-03-14,POS STATION ONE BEE CENTER,4,Standard Selling,8050,8050,0,Cash
ACC-SINV-2023-01065,Walk in,Walk in,2023-03-14,POS STATION ONE BEE CENTER,2,Standard Selling,200,200,0,Cash
ACC-SINV-2023-01064,Walk in,Walk in,2023-03-14,POS STATION ONE BEE CENTER,1,Standard Selling,4200,4200,0,M-PESA
ACC-SINV-2023-01063,Walk in,Walk in,2023-03-14,POS STATION ONE BEE CENTER,4,Standard Selling,5000,5000,0,Credit Card
ACC-SINV-2023-01062,Walk in,Walk in,2023-03-14,POS STATION ONE BEE CENTER,1,Standard Selling,2200,2200,0,Bank Draft
ACC-SINV-2023-01061,Walk in,Walk in,2023-03-14,POS STATION ONE BEE CENTER,1,Standard Selling,2700,2700,0,Cheque
ACC-SINV-2023-01060,Walk in,Walk in,2023-03-14,POS STATION ONE BEE CENTER,1,Standard Selling,2400,2400,0,Wire Transfer
ACC-SINV-2023-01059,Walk in,Walk in,2023-03-14,POS STATION ONE BEE CENTER,5,Standard Selling,3790,3790,0,M-PESA
ACC-SINV-2023-01058,Walk in,Walk in,2023-03-14,POS STATION ONE BEE CENTER,4,Standard Selling,5900,5900,0,Cash
ACC-SINV-2023-01057,Walk in,Walk in,2023-03-14,POS STATION ONE BEE CENTER,21,Standard Selling,118800,118800,0,Cash
ACC-SINV-2023-01056,Walk in,Walk in,2023-03-14,POS STATION ONE BEE CENTER,13.5,Standard Selling,10000,10000,0,M-PESA
ACC-SINV-2023-01055,Walk in,Walk in,2023-03-14,POS STATION ONE BEE CENTER,2,Standard Selling,1600,1600,0,Cash
ACC-SINV-2023-01054,Walk in,Walk in,2023-03-14,POS STATION ONE BEE CENTER,11,Standard Selling,29500,29500,0,M-PESA
ACC-SINV-2023-01053,Walk in,Walk in,2023-03-14,POS STATION ONE BEE CENTER,2,Standard Selling,1250,1250,0,Credit Card
ACC-SINV-2023-01052,Walk in,Walk in,2023-03-14,POS STATION ONE BEE CENTER,4,Standard Selling,3550,3550,0,Bank Draft
ACC-SINV-2023-01051,Walk in,Walk in,2023-03-14,POS STATION ONE BEE CENTER,3,Standard Selling,6600,6600,0,Cheque
ACC-SINV-2023-01050,Walk in,Walk in,2023-03-14,POS STATION ONE BEE CENTER,14,Standard Selling,8600,8600,0,Wire Transfer
ACC-SINV-2023-01049,Walk in,Walk in,2023-03-14,POS STATION ONE BEE CENTER,1,Standard Selling,1200,1200,0,Cash
ACC-SINV-2023-01048,Walk in,Walk in,2023-03-14,POS STATION ONE BEE CENTER,4,Standard Selling,4200,4200,0,M-PESA
ACC-SINV-2023-01047,Walk in,Walk in,2023-03-14,POS STATION ONE BEE CENTER,2,Standard Selling,4400,4400,0,Cash
ACC-SINV-2023-01046,Walk in,Walk in,2023-03-14,POS STATION ONE BEE CENTER,3,Standard Selling,4100,4100,0,M-PESA
ACC-SINV-2023-01045,Walk in,Walk in,2023-03-14,POS STATION ONE BEE CENTER,1,Standard Selling,800,800,0,M-PESA
ACC-SINV-2023-01044,Walk in,Walk in,2023-03-14,POS STATION ONE BEE CENTER,8,Standard Selling,10700,10700,0,M-PESA
ACC-SINV-2023-01043,Walk in,Walk in,2023-03-14,POS STATION ONE BEE CENTER,3,Standard Selling,8100,8100,0,M-PESA
ACC-SINV-2023-01042,Walk in,Walk in,2023-03-14,POS STATION ONE BEE CENTER,1,Standard Selling,3800,3800,0,M-PESA
ACC-SINV-2023-01041,Walk in,Walk in,2023-03-14,POS STATION ONE BEE CENTER,2,Standard Selling,2400,2400,0,M-PESA
ACC-SINV-2023-01040,Walk in,Walk in,2023-03-14,POS STATION ONE BEE CENTER,2,Standard Selling,2400,2400,0,M-PESA
ACC-SINV-2023-01039,Walk in,Walk in,2023-03-14,POS STATION ONE BEE CENTER,2,Standard Selling,4000,4000,0,M-PESA
ACC-SINV-2023-01038,JOAM INTERIOR & EXTERIOR DECOR LTD,Mutinda cst,2023-03-13,POS STATION ONE BEE CENTER,7,Standard Selling,17550,17550,0,Cash
ACC-SINV-2023-01037,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,3,Standard Selling,17100,17100,0,M-PESA
ACC-SINV-2023-01036,ERICK TEAM KUBWA,ERICK TEAM KUBWA,2023-03-13,POS STATION ONE BEE CENTER,45,Standard Selling,75800,75800,0,Credit Card
ACC-SINV-2023-01035,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,1,Standard Selling,750,750,0,Bank Draft
ACC-SINV-2023-01034,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,5,Standard Selling,8000,8000,0,Cheque
ACC-SINV-2023-01033,Mr/Mrs Nduati,Mr/Mrs Nduati,2023-03-13,POS STATION ONE BEE CENTER,4,Standard Selling,10000,10000,0,Wire Transfer
ACC-SINV-2023-01032,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,4,Standard Selling,7800,7800,0,Cash
ACC-SINV-2023-01031,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,2,Standard Selling,5000,5000,0,Cash
ACC-SINV-2023-01030,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,2,Standard Selling,1000,1000,0,M-PESA
ACC-SINV-2023-01029,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,3,Standard Selling,5550,5550,0,Credit Card
ACC-SINV-2023-01028,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,1,Standard Selling,1400,1400,0,Bank Draft
ACC-SINV-2023-01027,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,17,Standard Selling,20670,20670,0,Cheque
ACC-SINV-2023-01026,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,6,Standard Selling,24600,24600,0,Wire Transfer
ACC-SINV-2023-01025,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,7,Standard Selling,9700,9700,0,Bank Draft
ACC-SINV-2023-01024,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,4,Standard Selling,960,960,0,M-PESA
ACC-SINV-2023-01023,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,18,Standard Selling,18110,18110,0,M-PESA
ACC-SINV-2023-01022,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,26,Standard Selling,4150,4150,0,Cash
ACC-SINV-2023-01021,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,11,Standard Selling,17700,17700,0,M-PESA
ACC-SINV-2023-01020,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,1,Standard Selling,250,250,0,Cash
ACC-SINV-2023-01019,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,3,Standard Selling,13800,13800,0,M-PESA
ACC-SINV-2023-01018,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,1,Standard Selling,4000,4000,0,M-PESA
ACC-SINV-2023-01017,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,16,Standard Selling,11600,11600,0,M-PESA
ACC-SINV-2023-01016,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,1,Standard Selling,2000,2000,0,Cash
ACC-SINV-2023-01015,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,1,Standard Selling,200,200,0,M-PESA
ACC-SINV-2023-01014,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,11,Standard Selling,9200,9200,0,M-PESA
ACC-SINV-2023-01013,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,4,Standard Selling,5200,5200,0,M-PESA
ACC-SINV-2023-01012,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,9,Standard Selling,17700,17700,0,M-PESA
ACC-SINV-2023-01011,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,9,Standard Selling,11160,11160,0,M-PESA
ACC-SINV-2023-01010,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,4,Standard Selling,3300,3300,0,Cash
ACC-SINV-2023-01009,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,10,Standard Selling,4850,4850,0,Cash
ACC-SINV-2023-01008,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,2,Standard Selling,5000,5000,0,M-PESA
ACC-SINV-2023-01007,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,5,Standard Selling,6950,6950,0,M-PESA
ACC-SINV-2023-01006,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,1,Standard Selling,1600,1600,0,M-PESA
ACC-SINV-2023-01005,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,13,Standard Selling,7430,7430,0,Cash
ACC-SINV-2023-01004,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,2,Standard Selling,2750,2750,0,Cash
ACC-SINV-2023-01003,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,6,Standard Selling,65000,65000,0,M-PESA
ACC-SINV-2023-01002,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,1,Standard Selling,800,800,0,Credit Card
ACC-SINV-2023-01001,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,15,Standard Selling,33100,33100,0,Bank Draft
ACC-SINV-2023-01000,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,14,Standard Selling,11400,11400,0,Cheque
ACC-SINV-2023-00999,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,3,Standard Selling,1950,1950,0,Wire Transfer
ACC-SINV-2023-00998,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,4,Standard Selling,1950,1950,0,M-PESA
ACC-SINV-2023-00997,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,6,Standard Selling,3210,3210,0,Cash
ACC-SINV-2023-00996,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,79,Standard Selling,131450,131450,0,Credit Card
ACC-SINV-2023-00995,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,3,Standard Selling,1800,1800,0,Cash
ACC-SINV-2023-00994,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,20,Standard Selling,52900,52900,0,Cash
ACC-SINV-2023-00993,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,1,Standard Selling,2400,2400,0,Cash
ACC-SINV-2023-00992,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,2,Standard Selling,3300,3300,0,Cash
ACC-SINV-2023-00991,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,24,Standard Selling,44600,44600,0,Cash
ACC-SINV-2023-00990,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,8,Standard Selling,17100,17100,0,Cash
ACC-SINV-2023-00989,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,9,Standard Selling,4860,4860,0,M-PESA
ACC-SINV-2023-00988,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,6,Standard Selling,5000,5000,0,Credit Card
ACC-SINV-2023-00987,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,1,Standard Selling,1000,1000,0,Bank Draft
ACC-SINV-2023-00986,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,18,Standard Selling,30950,30950,0,Cheque
ACC-SINV-2023-00985,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,9,Standard Selling,12500,12500,0,Wire Transfer
ACC-SINV-2023-00984,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,21,Standard Selling,25980,25980,0,M-PESA
ACC-SINV-2023-00983,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,3,Standard Selling,12400,12400,0,M-PESA
ACC-SINV-2023-00982,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,11,Standard Selling,6460,6460,0,Credit Card
ACC-SINV-2023-00981,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,18,Standard Selling,49500,49500,0,Cash
ACC-SINV-2023-00980,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,1,Standard Selling,2800,2800,0,M-PESA
ACC-SINV-2023-00979,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,1,Standard Selling,2200,2200,0,M-PESA
ACC-SINV-2023-00978,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,1,Standard Selling,400,400,0,Cash
ACC-SINV-2023-00977,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,2,Standard Selling,1450,1450,0,M-PESA
ACC-SINV-2023-00976,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,2,Standard Selling,1550,1550,0,Cash
ACC-SINV-2023-00975,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,2,Standard Selling,5000,5000,0,M-PESA
ACC-SINV-2023-00974,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,1,Standard Selling,900,900,0,Cash
ACC-SINV-2023-00973,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,16,Standard Selling,19590,19590,0,Cash
ACC-SINV-2023-00972,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,16,Standard Selling,19590,19590,0,Cash
ACC-SINV-2023-00971,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,4,Standard Selling,3350,3350,0,M-PESA
ACC-SINV-2023-00970,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,1,Standard Selling,800,800,0,M-PESA
ACC-SINV-2023-00969,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,1,Standard Selling,4100,4100,0,M-PESA
ACC-SINV-2023-00968,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,1,Standard Selling,4200,4200,0,M-PESA
ACC-SINV-2023-00967,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,1,Standard Selling,1200,1200,0,M-PESA
ACC-SINV-2023-00966,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,3,Standard Selling,4250,4250,0,M-PESA
ACC-SINV-2023-00965,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,1,Standard Selling,1400,1400,0,Cash
ACC-SINV-2023-00964,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,2,Standard Selling,1050,1050,0,M-PESA
ACC-SINV-2023-00963,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,3,Standard Selling,1700,1700,0,M-PESA
ACC-SINV-2023-00962,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,23,Standard Selling,14750,14750,0,Cash
ACC-SINV-2023-00961,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,2,Standard Selling,1600,1600,0,Cash
ACC-SINV-2023-00960,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,3,Standard Selling,4000,4000,0,M-PESA
ACC-SINV-2023-00959,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,2,Standard Selling,4800,4800,0,Credit Card
ACC-SINV-2023-00958,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,1,Standard Selling,12000,12000,0,Bank Draft
ACC-SINV-2023-00957,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,2,Standard Selling,1400,1400,0,Cheque
ACC-SINV-2023-00956,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,1,Standard Selling,800,800,0,Wire Transfer
ACC-SINV-2023-00955,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,10,Standard Selling,15430,15430,0,Cash
ACC-SINV-2023-00954,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,10,Standard Selling,17000,17000,0,M-PESA
ACC-SINV-2023-00953,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,11,Standard Selling,16050,16050,0,Credit Card
ACC-SINV-2023-00952,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,2,Standard Selling,28000,28000,0,Bank Draft
ACC-SINV-2023-00951,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,21,Standard Selling,28700,28700,0,Cheque
ACC-SINV-2023-00950,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,6,Standard Selling,8600,8600,0,Wire Transfer
ACC-SINV-2023-00949,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,5,Standard Selling,1230,1230,0,Cash
ACC-SINV-2023-00948,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,1,Standard Selling,800,800,0,M-PESA
ACC-SINV-2023-00947,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,6,Standard Selling,5930,5930,0,M-PESA
ACC-SINV-2023-00946,Walk in,Walk in,2023-03-13,POS STATION ONE BEE CENTER,6,Standard Selling,24600,24600,0,Cash
ACC-SINV-2023-00945,Walk in,Walk in,2023-03-11,POS STATION ONE BEE CENTER,4,Standard Selling,2400,2400,0,M-PESA
ACC-SINV-2023-00944,Walk in,Walk in,2023-03-11,POS STATION ONE BEE CENTER,6,Standard Selling,3350,3350,0,Cash
ACC-SINV-2023-00943,Walk in,Walk in,2023-03-11,POS STATION ONE BEE CENTER,3,Standard Selling,1150,1150,0,Cash
ACC-SINV-2023-00942,Walk in,Walk in,2023-03-11,POS STATION ONE BEE CENTER,1,Standard Selling,700,700,0,Cash
ACC-SINV-2023-00941,Walk in,Walk in,2023-03-11,POS STATION ONE BEE CENTER,3,Standard Selling,3500,3500,0,Cash
ACC-SINV-2023-00940,Walk in,Walk in,2023-03-11,POS STATION ONE BEE CENTER,4,Standard Selling,6000,6000,0,M-PESA
ACC-SINV-2023-00939,Walk in,Walk in,2023-03-11,POS STATION ONE BEE CENTER,3,Standard Selling,6600,6600,0,M-PESA
ACC-SINV-2023-00938,Walk in,Walk in,2023-03-11,POS STATION ONE BEE CENTER,5,Standard Selling,13150,13150,0,M-PESA
ACC-SINV-2023-00937,Walk in,Walk in,2023-03-11,POS STATION ONE BEE CENTER,2,Standard Selling,1100,1100,0,M-PESA
ACC-SINV-2023-00936,Walk in,Walk in,2023-03-11,POS STATION ONE BEE CENTER,22,Standard Selling,17700,17700,0,M-PESA
ACC-SINV-2023-00935,Walk in,Walk in,2023-03-11,POS STATION ONE BEE CENTER,6,Standard Selling,6300,6300,0,M-PESA
ACC-SINV-2023-00934,Walk in,Walk in,2023-03-11,POS STATION ONE BEE CENTER,20,Standard Selling,7800,7800,0,Cash
ACC-SINV-2023-00933,Walk in,Walk in,2023-03-11,POS STATION ONE BEE CENTER,1,Standard Selling,800,800,0,M-PESA
ACC-SINV-2023-00932,Walk in,Walk in,2023-03-11,POS STATION ONE BEE CENTER,2,Standard Selling,1600,1600,0,M-PESA
